customer_id,age,gender,income,location,registration_date,customer_tenure_days
CUST_000334,25,Male,47404.47681954623,Texas,2024-08-23 21:01:13.954111,301
CUST_000335,42,Male,39677.60464849591,Florida,2025-03-10 21:01:13.954145,102
CUST_000336,58,Other,35495.3578530618,New York,2023-11-10 21:01:13.954179,588
CUST_000337,74,Female,49284.3296578703,Florida,2023-08-30 21:01:13.954212,660
CUST_000338,50,Female,50937.54099874214,New York,2022-10-21 21:01:13.954246,973
CUST_000339,47,Male,38292.889905119846,Illinois,2025-02-24 21:01:13.954279,116
CUST_000340,43,Female,59481.74151902567,California,2025-03-06 21:01:13.954313,106
CUST_000341,72,Male,35318.5002820812,Texas,2024-08-07 21:01:13.954347,317
CUST_000342,20,Other,50894.45554880261,California,2023-07-05 21:01:13.954380,716
CUST_000343,25,Female,40295.94833441639,Florida,2024-08-06 21:01:13.954414,318
CUST_000344,37,Female,44968.81784458714,Texas,2025-03-28 21:01:13.954448,84
CUST_000345,33,Female,86200.90872675704,California,2025-05-29 21:01:13.954481,22
CUST_000346,43,Other,56020.154405371846,California,2025-06-06 21:01:13.954514,14
CUST_000347,28,Female,82737.60536265631,Florida,2025-03-25 21:01:13.954547,87
CUST_000348,29,Male,85528.38691968788,Texas,2023-12-01 21:01:13.954599,567
CUST_000349,63,Male,43639.42127000752,Illinois,2023-09-28 21:01:13.954642,631
CUST_000350,70,Other,57589.86664939302,Texas,2023-09-16 21:01:13.954676,643
CUST_000351,45,Female,20038.8298481074,Texas,2025-05-16 21:01:13.954724,35
CUST_000352,78,Male,29829.718621340988,Florida,2023-03-26 21:01:13.954760,817
CUST_000353,47,Male,44447.44054169914,California,2022-11-06 21:01:13.954795,957
CUST_000354,41,Male,31613.51505496488,Florida,2022-11-07 21:01:13.954829,956
CUST_000355,41,Female,28034.37679685269,New York,2022-11-16 21:01:13.954863,947
CUST_000356,49,Male,75258.91537186803,Florida,2023-11-20 21:01:13.954897,578
CUST_000357,32,Female,43116.7360569659,Florida,2023-05-08 21:01:13.954931,774
CUST_000358,56,Female,30841.69301115375,California,2023-12-16 21:01:13.954965,552
CUST_000359,38,Other,26768.302662316823,New York,2023-02-04 21:01:13.954999,867
CUST_000360,43,Female,41745.42269231869,California,2024-06-10 21:01:13.955033,375
CUST_000361,54,Male,39925.64948092923,Illinois,2023-12-15 21:01:13.955067,553
CUST_000362,79,Female,47649.04402666212,New York,2025-03-28 21:01:13.955102,84
CUST_000363,19,Other,65936.0226481268,New York,2023-01-11 21:01:13.955142,891
CUST_000364,42,Male,65705.13761964971,Illinois,2024-03-28 21:01:13.955190,449
CUST_000365,57,Male,45571.066509384655,Texas,2025-06-10 21:01:13.955224,10
CUST_000366,20,Female,51152.32836590383,California,2023-02-27 21:01:13.955259,844
CUST_000367,47,Male,30755.116637171457,New York,2025-02-07 21:01:13.955293,133
CUST_000368,37,Other,30552.473487787563,Texas,2022-11-30 21:01:13.955326,933
CUST_000369,64,Male,27311.06748741776,Florida,2025-01-06 21:01:13.955360,165
CUST_000370,66,Male,42984.30841788715,Florida,2024-10-12 21:01:13.955399,251
CUST_000371,78,Female,76867.1568029394,California,2022-10-25 21:01:13.955433,969
CUST_000372,54,Female,60989.60115823369,Illinois,2025-01-10 21:01:13.955467,161
CUST_000373,66,Other,48789.25129837127,Florida,2024-02-16 21:01:13.955500,490
CUST_000374,37,Male,79575.03125692725,California,2024-11-15 21:01:13.955539,217
CUST_000375,67,Male,46802.96994999018,New York,2025-05-12 21:01:13.955573,39
CUST_000376,48,Other,18176.66087916774,Florida,2025-01-20 21:01:13.955628,151
CUST_000377,79,Male,54394.90291177934,Florida,2024-07-19 21:01:13.955663,336
CUST_000378,67,Female,39009.73713113571,Illinois,2025-02-11 21:01:13.955697,129
CUST_000379,72,Male,57581.40719937227,Illinois,2024-02-11 21:01:13.955731,495
CUST_000380,39,Other,63051.01596033132,California,2024-04-19 21:01:13.955764,427
CUST_000381,27,Female,57435.22831958907,California,2022-10-16 21:01:13.955798,978
CUST_000382,34,Female,53016.48570072452,Florida,2022-10-07 21:01:13.955838,987
CUST_000383,25,Male,65759.81594011417,Florida,2023-04-11 21:01:13.955872,801
CUST_000384,18,Other,62587.77301574468,Florida,2022-11-01 21:01:13.955906,962
CUST_000385,67,Female,77230.59027240358,New York,2025-01-10 21:01:13.955939,161
CUST_000386,58,Male,54820.35823175409,Illinois,2025-01-12 21:01:13.955973,159
CUST_000387,58,Other,56328.81131352927,Florida,2023-10-19 21:01:13.956006,610
CUST_000388,78,Female,67842.05733386961,California,2023-11-04 21:01:13.956040,594
CUST_000389,30,Male,31585.88277294511,Texas,2024-06-20 21:01:13.956075,365
CUST_000390,28,Male,51807.49938183952,New York,2023-06-26 21:01:13.956117,725
CUST_000391,32,Male,34569.88500306374,Florida,2023-07-10 21:01:13.956153,711
CUST_000392,32,Male,63122.51657403697,New York,2024-08-19 21:01:13.956188,305
CUST_000393,49,Male,17645.290329504904,Texas,2022-11-23 21:01:13.956223,940
CUST_000394,55,Female,32172.69917110352,California,2022-11-01 21:01:13.956257,962
CUST_000395,63,Male,54681.19128229504,Texas,2025-03-27 21:01:13.956295,85
CUST_000396,43,Female,43186.33587270106,California,2023-08-25 21:01:13.956331,665
CUST_000397,29,Male,49700.96907131285,California,2024-08-20 21:01:13.956366,304
CUST_000398,54,Other,84929.28512632349,California,2024-06-21 21:01:13.956400,364
CUST_000399,76,Other,60877.27099072612,Illinois,2025-05-30 21:01:13.956434,21
CUST_000400,40,Other,46209.71467998554,Texas,2025-04-30 21:01:13.956473,51
CUST_000401,32,Male,55881.26794551304,Illinois,2024-03-07 21:01:13.956510,470
CUST_000402,36,Female,55856.035158744,Illinois,2023-12-04 21:01:13.956544,564
CUST_000403,63,Other,33349.42842362822,Illinois,2023-05-31 21:01:13.956578,751
CUST_000404,45,Other,37566.07878701117,California,2025-06-18 21:01:13.956634,2
CUST_000405,66,Male,52452.1621875118,Florida,2025-03-22 21:01:13.956669,90
CUST_000406,42,Female,58250.78148536828,California,2025-05-12 21:01:13.956703,39
CUST_000407,30,Other,35474.83317704547,New York,2022-11-25 21:01:13.956737,938
CUST_000408,78,Female,47842.31343632055,New York,2024-12-30 21:01:13.956771,172
CUST_000409,73,Male,61943.13212678782,California,2023-12-09 21:01:13.956812,559
CUST_000410,76,Male,68092.30093505888,Florida,2022-12-28 21:01:13.956847,905
CUST_000411,43,Male,55759.57328820293,California,2022-10-10 21:01:13.956881,984
CUST_000412,75,Male,31342.051469130725,Illinois,2023-11-18 21:01:13.956916,580
CUST_000413,67,Other,39606.42203306139,Florida,2025-04-21 21:01:13.956950,60
CUST_000414,56,Female,58800.1731279512,California,2022-10-01 21:01:13.956984,993
CUST_000415,72,Female,60215.09358112336,Illinois,2023-08-03 21:01:13.957018,687
CUST_000416,66,Other,48796.11430688681,Illinois,2022-10-17 21:01:13.957052,977
CUST_000417,39,Male,66399.06358189895,Texas,2022-10-06 21:01:13.957086,988
CUST_000418,24,Other,41637.623224882496,Illinois,2024-04-05 21:01:13.957120,441
CUST_000419,79,Male,29452.955306313837,California,2024-08-04 21:01:13.957153,320
CUST_000420,52,Other,37944.88148045404,Illinois,2025-01-04 21:01:13.957192,167
CUST_000421,58,Male,74586.75208166102,Texas,2022-09-25 21:01:13.957227,999
CUST_000422,41,Female,54540.28023493979,California,2024-09-05 21:01:13.957261,288
CUST_000423,56,Male,41987.77475467855,Florida,2023-06-07 21:01:13.957295,744
CUST_000424,54,Male,25527.48767923753,New York,2023-01-11 21:01:13.957329,891
CUST_000425,23,Male,73714.31442354803,Florida,2023-05-01 21:01:13.957367,781
CUST_000426,66,Female,42186.29270994973,Illinois,2023-05-06 21:01:13.957402,776
CUST_000427,55,Female,53081.42894407204,Texas,2023-03-31 21:01:13.957440,812
CUST_000428,78,Female,68415.03488709938,Florida,2023-05-12 21:01:13.957476,770
CUST_000429,55,Male,31855.38471963192,Texas,2024-07-01 21:01:13.957515,354
CUST_000430,40,Female,63026.65266111493,California,2023-12-20 21:01:13.957550,548
CUST_000431,22,Male,23059.565202753867,Illinois,2024-09-06 21:01:13.957599,287
CUST_000432,64,Male,45097.45560406797,New York,2025-04-26 21:01:13.957639,55
CUST_000433,33,Male,32153.576874018498,Florida,2023-09-11 21:01:13.957674,648
CUST_000434,37,Other,33615.308529911315,Illinois,2022-10-14 21:01:13.957708,980
CUST_000435,57,Male,45253.87325457797,New York,2024-09-07 21:01:13.957742,286
CUST_000436,38,Female,62199.44864874616,New York,2023-04-28 21:01:13.957776,784
CUST_000437,29,Female,39705.213865263264,Florida,2023-06-13 21:01:13.957809,738
CUST_000438,78,Female,45637.90879783944,Illinois,2023-11-20 21:01:13.957843,578
CUST_000439,58,Male,43882.65370897183,California,2022-10-07 21:01:13.957877,987
CUST_000440,74,Male,69651.09641656779,California,2024-12-06 21:01:13.957910,196
CUST_000441,35,Other,50587.458565427885,Texas,2024-05-10 21:01:13.957944,406
CUST_000442,60,Other,51227.44037821348,Texas,2025-01-13 21:01:13.957978,158
CUST_000443,41,Female,48516.65520213286,Texas,2023-02-23 21:01:13.958012,848
CUST_000444,24,Female,47375.60364956887,California,2023-02-12 21:01:13.958046,859
CUST_000445,19,Other,38663.82260760733,California,2024-11-26 21:01:13.958080,206
CUST_000446,37,Female,66288.43348747367,New York,2024-10-10 21:01:13.958114,253
CUST_000447,71,Male,57120.47349319929,Florida,2025-03-17 21:01:13.958147,95
CUST_000448,31,Male,70853.1132352597,Illinois,2024-04-10 21:01:13.958187,436
CUST_000449,20,Other,58367.154595277934,New York,2022-12-31 21:01:13.958221,902
CUST_000450,42,Male,40857.31696761075,California,2022-10-30 21:01:13.958258,964
CUST_000451,42,Other,47195.43045521831,Florida,2024-12-29 21:01:13.958293,173
CUST_000452,77,Male,60886.50234744549,Illinois,2025-05-08 21:01:13.958327,43
CUST_000453,79,Female,43115.6467126314,Florida,2023-08-27 21:01:13.958361,663
CUST_000454,36,Other,39669.99867555585,Texas,2023-07-31 21:01:13.958394,690
CUST_000455,78,Other,49060.14565696333,New York,2022-10-11 21:01:13.958428,983
CUST_000456,36,Male,40798.96004688591,Florida,2023-10-20 21:01:13.958462,609
CUST_000457,21,Other,45462.95470267808,New York,2025-03-11 21:01:13.958496,101
CUST_000458,56,Male,57492.904776431125,California,2025-04-18 21:01:13.958530,63
CUST_000459,54,Other,84330.23103196509,Illinois,2024-02-23 21:01:13.958569,483
CUST_000460,24,Other,68117.13962691503,Illinois,2023-10-31 21:01:13.958625,598
CUST_000461,22,Female,45250.24956108158,California,2023-11-24 21:01:13.958661,574
CUST_000462,44,Male,41806.33327621276,Illinois,2025-04-16 21:01:13.958696,65
CUST_000463,30,Male,55877.0600810382,California,2024-10-21 21:01:13.958730,242
CUST_000464,62,Male,48164.79646038342,New York,2023-07-21 21:01:13.958764,700
CUST_000465,28,Other,43472.65103217872,Illinois,2024-08-16 21:01:13.958798,308
CUST_000466,72,Male,32104.10067634645,Florida,2023-10-05 21:01:13.958837,624
CUST_000467,77,Female,49398.6723101517,Texas,2023-06-06 21:01:13.958871,745
CUST_000468,46,Male,72067.55491240413,Illinois,2023-10-04 21:01:13.958910,625
CUST_000469,58,Male,46860.14484272201,New York,2024-04-21 21:01:13.958944,425
CUST_000470,18,Female,26012.95270329481,California,2024-10-21 21:01:13.958978,242
CUST_000471,75,Male,43899.15375430124,Florida,2023-07-06 21:01:13.959012,715
CUST_000472,72,Female,35769.17265618312,New York,2025-04-02 21:01:13.959046,79
CUST_000473,34,Other,17572.31807371054,Illinois,2024-03-10 21:01:13.959080,467
CUST_000474,22,Male,40934.913926550325,New York,2025-03-25 21:01:13.959114,87
CUST_000475,60,Male,48862.7390627268,Illinois,2024-04-11 21:01:13.959148,435
CUST_000476,41,Other,37962.60900182529,Florida,2023-09-08 21:01:13.959186,651
CUST_000477,69,Other,69482.16987270578,Texas,2024-05-25 21:01:13.959221,391
CUST_000478,68,Other,67785.56231994496,California,2023-12-18 21:01:13.959255,550
CUST_000479,64,Male,60784.299659976,New York,2024-07-26 21:01:13.959289,329
CUST_000480,19,Other,45159.802417367966,Florida,2023-11-08 21:01:13.959322,590
CUST_000481,58,Male,46237.50475317429,New York,2024-06-07 21:01:13.959356,378
CUST_000482,72,Female,45371.75597489319,Florida,2023-09-07 21:01:13.959390,652
CUST_000483,44,Female,60304.19738970833,Illinois,2023-07-28 21:01:13.959423,693
CUST_000484,49,Other,85454.50165513076,California,2024-01-14 21:01:13.959457,523
CUST_000485,27,Other,56320.39352073502,New York,2022-11-27 21:01:13.959491,936
CUST_000486,35,Other,46421.99829736,Florida,2022-10-09 21:01:13.959524,985
CUST_000487,67,Female,38314.79235449462,Florida,2024-05-02 21:01:13.959563,414
CUST_000488,37,Male,49311.78827028622,New York,2023-01-14 21:01:13.959617,888
CUST_000489,38,Other,80644.76788026885,California,2023-12-24 21:01:13.959654,544
CUST_000490,47,Other,44750.32809268375,California,2025-01-22 21:01:13.959689,149
CUST_000491,30,Female,58242.121887481015,Illinois,2023-09-21 21:01:13.959729,638
CUST_000492,25,Female,63328.98320496312,Florida,2023-06-15 21:01:13.959763,736
CUST_000493,28,Female,61016.73550231482,Texas,2024-07-10 21:01:13.959797,345
CUST_000494,39,Male,41897.69917438623,Illinois,2024-03-14 21:01:13.959831,463
CUST_000495,69,Other,54710.79451399789,California,2023-10-22 21:01:13.959865,607
CUST_000496,32,Other,43637.01466957833,Texas,2024-04-25 21:01:13.959899,421
CUST_000497,78,Male,35897.7662834493,Texas,2023-07-18 21:01:13.959933,703
CUST_000498,71,Other,65029.2840168765,Illinois,2025-03-01 21:01:13.959966,111
CUST_000499,25,Female,53075.40030592818,California,2023-09-03 21:01:13.960000,656
CUST_000500,25,Male,58086.98154774208,Florida,2025-03-08 21:01:13.960033,104
CUST_000501,52,Female,55124.43829053672,California,2024-02-15 21:01:13.960067,491
CUST_000502,42,Female,61388.164998797496,Texas,2022-12-10 21:01:13.960107,923
CUST_000503,19,Male,58758.29441562969,Illinois,2024-05-23 21:01:13.960142,393
CUST_000504,69,Female,53464.00161244992,Florida,2024-11-23 21:01:13.960176,209
CUST_000505,31,Female,53546.37014393673,New York,2024-04-28 21:01:13.960210,418
CUST_000506,70,Male,66895.50291493408,Texas,2025-03-11 21:01:13.960244,101
CUST_000507,75,Other,61760.49770697656,Illinois,2025-02-08 21:01:13.960284,132
CUST_000508,37,Female,53370.27088627829,Illinois,2023-06-09 21:01:13.960319,742
CUST_000509,38,Female,63988.86247809635,Illinois,2024-11-30 21:01:13.960353,202
CUST_000510,55,Female,67498.22886465509,Florida,2024-09-20 21:01:13.960388,273
CUST_000511,72,Other,41405.03292513581,Florida,2024-11-11 21:01:13.960422,221
CUST_000512,31,Other,51896.73534235194,Florida,2023-01-02 21:01:13.960456,900
CUST_000513,73,Female,39680.9391880426,California,2023-08-20 21:01:13.960489,670
CUST_000514,35,Other,61675.41614249957,New York,2024-08-05 21:01:13.960523,319
CUST_000515,63,Other,41732.214255072,Illinois,2025-04-05 21:01:13.960557,76
CUST_000516,47,Female,64217.38704255824,Texas,2024-04-14 21:01:13.960614,432
CUST_000517,62,Female,60230.51675065889,New York,2024-12-19 21:01:13.960651,183
CUST_000518,50,Female,41260.44688550822,Florida,2023-05-19 21:01:13.960685,763
CUST_000519,64,Other,47431.26236844371,New York,2025-02-22 21:01:13.960719,118
CUST_000520,62,Male,77927.08675504447,Texas,2024-05-17 21:01:13.960753,399
CUST_000521,23,Other,33849.64746162305,Florida,2025-04-06 21:01:13.960787,75
CUST_000522,56,Male,55342.50315837264,Texas,2022-10-21 21:01:13.960821,973
CUST_000523,60,Male,50730.12257490239,Illinois,2023-07-11 21:01:13.960861,710
CUST_000524,34,Other,54847.515712771725,California,2023-12-21 21:01:13.960897,547
CUST_000525,63,Female,47785.96120551997,Texas,2023-11-17 21:01:13.960931,581
CUST_000526,46,Male,9288.390492633704,Illinois,2024-06-29 21:01:13.960970,356
CUST_000527,23,Female,38007.5250025477,Florida,2023-09-21 21:01:13.961008,638
CUST_000528,56,Other,6930.760055638079,New York,2023-10-17 21:01:13.961043,612
CUST_000529,23,Male,47586.426379262106,Florida,2024-06-21 21:01:13.961077,364
CUST_000530,77,Male,61491.20417577036,Florida,2023-06-26 21:01:13.961112,725
CUST_000531,47,Female,68403.99835826461,Florida,2022-12-30 21:01:13.961146,903
CUST_000532,52,Other,46602.8166214771,California,2023-06-22 21:01:13.961190,729
CUST_000533,30,Female,55510.48260224267,Florida,2023-03-02 21:01:13.961224,841
CUST_000534,62,Other,51524.66431534265,New York,2022-10-07 21:01:13.961258,987
CUST_000535,24,Female,33034.604127620856,California,2023-08-18 21:01:13.961292,672
CUST_000536,73,Other,51004.86075837308,Illinois,2024-04-20 21:01:13.961327,426
CUST_000537,43,Female,57739.08826556149,New York,2025-01-06 21:01:13.961360,165
CUST_000538,75,Male,61913.970194327405,California,2022-11-30 21:01:13.961394,933
CUST_000539,41,Male,31185.658652461258,Texas,2024-06-14 21:01:13.961428,371
CUST_000540,42,Male,25773.02276141736,New York,2025-01-10 21:01:13.961462,161
CUST_000541,67,Male,67471.09031685758,Florida,2023-01-07 21:01:13.961495,895
CUST_000542,59,Male,53008.53795846414,New York,2023-08-26 21:01:13.961529,664
CUST_000543,78,Male,67229.56024143074,California,2025-05-23 21:01:13.961563,28
CUST_000544,75,Other,52646.62332915838,New York,2023-10-19 21:01:13.961615,610
CUST_000545,23,Female,44494.58241375016,California,2023-11-21 21:01:13.961651,577
CUST_000546,27,Male,56063.85792520178,New York,2025-04-15 21:01:13.961691,66
CUST_000547,27,Female,36739.7681816119,Texas,2023-09-22 21:01:13.961725,637
CUST_000548,56,Female,64167.36458586795,Florida,2023-11-27 21:01:13.961763,571
CUST_000549,27,Other,39661.56394674715,Texas,2023-03-12 21:01:13.961799,831
CUST_000550,66,Other,51926.77606396629,Florida,2023-01-24 21:01:13.961833,878
CUST_000551,69,Female,65987.91498142456,Illinois,2025-04-02 21:01:13.961872,79
CUST_000552,39,Female,45622.83096626684,California,2023-04-16 21:01:13.961911,796
CUST_000553,43,Male,26552.137869550144,California,2022-12-12 21:01:13.961947,921
CUST_000554,73,Female,30755.91006052558,California,2024-11-05 21:01:13.961981,227
CUST_000555,23,Other,36171.935425951066,Florida,2023-04-21 21:01:13.962020,791
CUST_000556,42,Other,69642.09344526069,Texas,2023-05-03 21:01:13.962055,779
CUST_000557,73,Female,41477.86505248498,Florida,2024-03-01 21:01:13.962089,476
CUST_000558,58,Male,67822.18602060476,California,2023-12-14 21:01:13.962123,554
CUST_000559,77,Female,58051.15434518692,Florida,2024-05-30 21:01:13.962157,386
CUST_000560,24,Other,61833.489470501765,Texas,2025-05-11 21:01:13.962191,40
CUST_000561,55,Male,45921.31998389846,Florida,2025-02-11 21:01:13.962225,129
CUST_000562,72,Male,61726.98966969368,Illinois,2024-10-03 21:01:13.962259,260
CUST_000563,47,Female,58515.30126401878,Texas,2023-12-24 21:01:13.962294,544
CUST_000564,26,Other,57819.42935893634,Illinois,2023-01-15 21:01:13.962327,887
CUST_000565,70,Male,50087.15837813675,Illinois,2025-01-09 21:01:13.962366,162
CUST_000566,21,Female,55848.30229208593,Texas,2024-07-02 21:01:13.962401,353
CUST_000567,21,Male,38414.453235285495,Florida,2022-12-03 21:01:13.962435,930
CUST_000568,43,Female,54400.909334628544,Florida,2024-02-29 21:01:13.962470,477
CUST_000569,26,Female,48875.52573741428,California,2023-09-13 21:01:13.962503,646
CUST_000570,36,Male,69756.72601009798,Florida,2024-03-20 21:01:13.962537,457
CUST_000571,38,Female,48228.97209513382,Texas,2023-11-10 21:01:13.962571,588
CUST_000572,45,Female,58187.25761843023,California,2024-12-12 21:01:13.962625,190
CUST_000573,50,Male,37401.78655233897,Texas,2023-07-29 21:01:13.962661,692
CUST_000574,51,Male,38239.46187509039,Texas,2022-11-10 21:01:13.962696,953
CUST_000575,40,Female,59129.58244810992,New York,2023-03-06 21:01:13.962730,837
CUST_000576,61,Other,42844.9643013056,New York,2023-06-27 21:01:13.962764,724
CUST_000577,78,Female,59996.75475070084,California,2024-02-23 21:01:13.962798,483
CUST_000578,57,Other,54249.31807319213,Florida,2025-06-19 21:01:13.962837,1
CUST_000579,25,Other,46116.42539443884,Texas,2024-01-21 21:01:13.962872,516
CUST_000580,75,Male,41073.47308767921,Illinois,2024-11-05 21:01:13.962906,227
CUST_000581,74,Male,31812.844630281357,Illinois,2024-08-22 21:01:13.962944,302
CUST_000582,69,Female,47018.91445975065,New York,2023-02-04 21:01:13.962980,867
CUST_000583,77,Male,54502.33377493588,California,2025-02-25 21:01:13.963015,115
CUST_000584,50,Female,60088.60551804097,Texas,2024-07-01 21:01:13.963049,354
CUST_000585,73,Female,78498.22902342823,Florida,2024-02-05 21:01:13.963089,501
CUST_000586,25,Female,53794.0522139762,Texas,2023-11-02 21:01:13.963124,596
CUST_000587,66,Male,49048.30904083781,California,2023-10-15 21:01:13.963163,614
CUST_000588,40,Female,43471.66650799057,Texas,2023-01-03 21:01:13.963198,899
CUST_000589,59,Other,61258.802807536646,New York,2024-09-09 21:01:13.963232,284
CUST_000590,37,Male,63329.9413032644,Florida,2023-04-25 21:01:13.963266,787
CUST_000591,64,Female,42098.66851017514,Illinois,2023-03-14 21:01:13.963299,829
CUST_000592,53,Male,21721.999219683243,Texas,2023-03-22 21:01:13.963333,821
CUST_000593,52,Male,45555.98834736677,Texas,2024-07-21 21:01:13.963367,334
CUST_000594,47,Male,56424.69443710245,New York,2023-09-27 21:01:13.963402,632
CUST_000595,72,Male,63487.03570531238,New York,2024-04-14 21:01:13.963436,432
CUST_000596,47,Other,62785.27035341709,Illinois,2023-05-15 21:01:13.963470,767
CUST_000597,38,Male,39732.22681674546,Florida,2023-02-02 21:01:13.963503,869
CUST_000598,20,Male,52723.80268923185,New York,2024-07-31 21:01:13.963537,324
CUST_000599,52,Male,75637.41849467318,California,2023-06-23 21:01:13.963571,728
CUST_000600,49,Male,33193.660101325746,Texas,2025-05-25 21:01:13.963625,26
CUST_000601,69,Male,48350.93426944725,Illinois,2023-03-24 21:01:13.963661,819
CUST_000602,55,Male,34783.716842480004,Florida,2023-12-28 21:01:13.963695,540
CUST_000603,21,Female,61743.0536537202,Florida,2022-11-22 21:01:13.963730,941
CUST_000604,20,Female,36560.01789778247,Texas,2022-11-12 21:01:13.963775,951
CUST_000605,58,Male,36036.78208709894,New York,2023-06-29 21:01:13.963846,722
CUST_000606,34,Male,40823.46363642072,Texas,2024-06-05 21:01:13.963882,380
CUST_000607,59,Male,49444.44804427382,New York,2025-03-19 21:01:13.963917,93
CUST_000608,62,Male,41560.79775757016,Illinois,2023-02-19 21:01:13.963951,852
CUST_000609,73,Male,84173.73054771872,Illinois,2023-07-20 21:01:13.963986,701
CUST_000610,55,Male,66267.19374609606,New York,2023-07-17 21:01:13.964020,704
CUST_000611,79,Female,41337.04859738669,Texas,2023-03-21 21:01:13.964054,822
CUST_000612,79,Male,38312.72522107554,New York,2024-01-08 21:01:13.964088,529
CUST_000613,41,Male,47085.02681869507,Texas,2023-11-27 21:01:13.964123,571
CUST_000614,56,Other,49721.62991350899,Texas,2024-02-12 21:01:13.964156,494
CUST_000615,36,Other,66142.19468960019,Illinois,2025-02-13 21:01:13.964191,127
CUST_000616,63,Male,29334.48840324721,Florida,2023-11-14 21:01:13.964225,584
CUST_000617,25,Male,22130.11937563393,Illinois,2025-03-03 21:01:13.964259,109
CUST_000618,29,Male,63818.71527365518,Florida,2024-10-13 21:01:13.964298,250
CUST_000619,22,Male,41864.41517841807,Texas,2024-12-28 21:01:13.964334,174
CUST_000620,40,Female,74183.30942383136,California,2024-07-31 21:01:13.964369,324
CUST_000621,47,Male,63452.58973798298,Florida,2023-11-04 21:01:13.964405,594
CUST_000622,54,Other,66980.52479442554,New York,2023-06-14 21:01:13.964439,737
CUST_000623,29,Female,82986.47270835054,Texas,2023-09-04 21:01:13.964474,655
CUST_000624,58,Other,76731.17477092223,California,2024-03-27 21:01:13.964513,450
CUST_000625,68,Other,34022.22973874831,Illinois,2024-09-27 21:01:13.964548,266
CUST_000626,31,Female,45481.17147009798,Texas,2023-09-30 21:01:13.964598,629
CUST_000627,19,Male,45239.81610907088,Texas,2022-12-21 21:01:13.964638,912
CUST_000628,47,Female,49501.550140333085,Texas,2024-10-28 21:01:13.964673,235
CUST_000629,18,Other,46878.2471409119,Illinois,2022-10-19 21:01:13.964713,975
CUST_000630,43,Male,52397.84587996101,New York,2024-09-14 21:01:13.964749,279
CUST_000631,41,Male,34584.87288611063,Florida,2024-09-16 21:01:13.964784,277
CUST_000632,71,Other,77603.25702262987,New York,2022-11-14 21:01:13.964818,949
CUST_000633,55,Female,38817.89761906827,Florida,2024-06-21 21:01:13.964853,364
CUST_000634,51,Other,82862.37739809128,New York,2025-04-18 21:01:13.964887,63
CUST_000635,40,Other,29322.05974935129,California,2023-03-18 21:01:13.964921,825
CUST_000636,71,Male,70956.19251099974,Florida,2022-11-30 21:01:13.964961,933
CUST_000637,24,Male,96307.32725297609,New York,2024-12-09 21:01:13.964995,193
CUST_000638,64,Other,50743.6778072706,Florida,2024-04-27 21:01:13.965029,419
CUST_000639,60,Other,47579.83682522309,Texas,2025-02-14 21:01:13.965063,126
CUST_000640,28,Male,68331.8495355958,Florida,2024-02-20 21:01:13.965097,486
CUST_000641,18,Other,51667.58240434304,Florida,2023-10-04 21:01:13.965131,625
CUST_000642,62,Female,42892.409793936255,Texas,2023-11-19 21:01:13.965165,579
CUST_000643,28,Male,49783.21593682581,Florida,2023-08-24 21:01:13.965204,666
CUST_000644,44,Female,48674.55561191997,California,2023-12-05 21:01:13.965243,563
CUST_000645,67,Female,44449.83455176809,Texas,2025-02-15 21:01:13.965277,125
CUST_000646,32,Male,58413.79171911858,Illinois,2023-12-19 21:01:13.965311,549
CUST_000647,59,Male,45567.7952295626,Texas,2025-03-25 21:01:13.965344,87
CUST_000648,23,Female,26905.0022109002,Florida,2025-04-12 21:01:13.965378,69
CUST_000649,54,Male,27705.84455074559,New York,2022-12-24 21:01:13.965412,909
CUST_000650,51,Male,59570.76652161136,Texas,2023-01-03 21:01:13.965450,899
CUST_000651,59,Female,57512.66712416685,Illinois,2023-12-05 21:01:13.965486,563
CUST_000652,75,Male,80499.40654199685,Illinois,2024-08-24 21:01:13.965520,300
CUST_000653,28,Other,51280.304283317135,Florida,2024-02-07 21:01:13.965555,499
CUST_000654,18,Other,47422.05520305062,California,2025-02-01 21:01:13.965612,139
CUST_000655,53,Other,33377.53203213797,Illinois,2024-09-20 21:01:13.965653,273
CUST_000656,52,Female,66514.39452497856,California,2023-04-25 21:01:13.965687,787
CUST_000657,54,Other,79375.21181330891,Illinois,2024-01-17 21:01:13.965721,520
CUST_000658,45,Male,89665.15020525552,Texas,2025-04-17 21:01:13.965755,64
CUST_000659,44,Male,27455.4450740727,California,2024-09-26 21:01:13.965789,267
CUST_000660,71,Male,41818.31001590384,Texas,2024-02-19 21:01:13.965824,487
CUST_000661,45,Male,49264.49939849783,New York,2024-12-18 21:01:13.965858,184
CUST_000662,37,Male,48130.733057148056,Florida,2023-06-03 21:01:13.965892,748
CUST_000663,69,Female,32411.125867208862,California,2024-11-04 21:01:13.965932,228
CUST_000664,55,Other,59596.80997693306,Texas,2023-07-06 21:01:13.965967,715
CUST_000665,74,Other,39120.96533058393,California,2024-03-12 21:01:13.966001,465
CUST_000666,68,Male,49176.5899907557,Texas,2023-08-03 21:01:13.966036,687
CUST_000667,64,Other,54283.311122864856,Illinois,2025-01-08 21:01:13.966070,163
CUST_000668,65,Other,67487.09028812578,Texas,2023-11-23 21:01:13.966103,575
